"","Porcentaje_Sustituciones","porc_Rechazos","porc_NE","porc_Aptos","Casillas_x_CAE_escaladas","A1","B1","C1","Rural1","Urbana1","porc_m_mesas","porc_sin_e_mesas","porc_prim_mesas","porc_sec_mesas","porc_bach_mesas","porc_lic_mesas","edad_min_escalada_X_edo","edad_max_escalada_X_edo","edad_promedio_escalada_X_edo","edad_rango_escalada_X_edo","ciudadanos_antemesas_escalada_X_edo","edad_min_escalada_Nacional","edad_max_escalada_Nacional","edad_promedio_escalada_Nacional","edad_rango_escalada_Nacional","ciudadanos_antemesas_escalada_Nacional","Ausentismo2","Llave.Casilla","NOMBRE_ESTADO.x","iD_ESTADO.x","ID_DISTRITO.x","SECCION","ID_CASILLA","TIPO_CASILLA","EXT_CONTIGUA"
"1",0.222222222,0.260869565,0.217391304,0.202898551,0.714285714,0,1,0,0,1,0.666666667,0,0,0,0.444444444,0.444444444,0.42,0.897435897,0.844827586,0.844827586,1,0.381818182,0.897435897,0.765625,0.844827586,1,0,"9-DISTRITO FEDERAL-1-1075-B","DISTRITO FEDERAL",9,1,1075,1,"B",0
"7",0.111111111,0.094076655,0.337979094,0.222996516,0.857142857,0,0,1,0,1,0.888888889,0,0.333333333,0.444444444,0.111111111,0.111111111,0.48,0.756410256,0.724137931,0.603448276,1,0.436363636,0.756410256,0.65625,0.603448276,1,0,"9-DISTRITO FEDERAL-1-821-C2","DISTRITO FEDERAL",9,1,821,2,"C",0
"8",0.666666667,0.258426966,0.43071161,0.179775281,0.857142857,0,0,1,0,1,0.666666667,0,0.111111111,0.444444444,0.333333333,0.111111111,0.54,0.884615385,0.706896552,0.724137931,1,0.490909091,0.884615385,0.640625,0.724137931,1,1,"9-DISTRITO FEDERAL-1-822-B","DISTRITO FEDERAL",9,1,822,1,"B",0
"9",0.222222222,0.258426966,0.43071161,0.179775281,0.857142857,0,0,1,0,1,0.555555556,0,0.111111111,0.333333333,0.444444444,0.111111111,0.36,0.653846154,0.586206897,0.568965517,1,0.327272727,0.653846154,0.53125,0.568965517,1,0,"9-DISTRITO FEDERAL-1-822-C1","DISTRITO FEDERAL",9,1,822,1,"C",0
"10",0.444444444,0.258426966,0.43071161,0.179775281,0.857142857,0,0,1,0,1,0.555555556,0,0.222222222,0.555555556,0.222222222,0,0.4,0.564102564,0.534482759,0.413793103,1,0.363636364,0.564102564,0.484375,0.413793103,1,1,"9-DISTRITO FEDERAL-1-822-C2","DISTRITO FEDERAL",9,1,822,2,"C",0
"11",0.111111111,0.133603239,0.36437247,0.238866397,0.857142857,0,1,0,0,1,0.666666667,0,0.222222222,0.222222222,0.333333333,0.222222222,0.4,0.833333333,0.620689655,0.775862069,1,0.363636364,0.833333333,0.5625,0.775862069,1,1,"9-DISTRITO FEDERAL-1-823-B","DISTRITO FEDERAL",9,1,823,1,"B",0
"12",0.777777778,0.133603239,0.36437247,0.238866397,0.857142857,0,1,0,0,1,0.444444444,0,0.111111111,0,0.666666667,0.222222222,0.4,0.858974359,0.568965517,0.810344828,1,0.363636364,0.858974359,0.515625,0.810344828,1,1,"9-DISTRITO FEDERAL-1-823-C1","DISTRITO FEDERAL",9,1,823,1,"C",0
"13",0.111111111,0.133603239,0.36437247,0.238866397,0.857142857,0,1,0,0,1,0.222222222,0,0.333333333,0.333333333,0.222222222,0.111111111,0.5,0.782051282,0.689655172,0.620689655,1,0.454545455,0.782051282,0.625,0.620689655,1,1,"9-DISTRITO FEDERAL-1-823-C2","DISTRITO FEDERAL",9,1,823,2,"C",0
"15",0.333333333,0.144736842,0.496710526,0.217105263,0.857142857,0,0,1,0,1,0.555555556,0,0.222222222,0.333333333,0.333333333,0.111111111,0.38,0.615384615,0.551724138,0.5,1,0.345454545,0.615384615,0.5,0.5,1,1,"9-DISTRITO FEDERAL-1-824-C1","DISTRITO FEDERAL",9,1,824,1,"C",0
"16",0.222222222,0.144736842,0.496710526,0.217105263,0.857142857,0,1,0,0,1,0.666666667,0,0.444444444,0.222222222,0.111111111,0.222222222,0.36,0.846153846,0.655172414,0.827586207,1,0.327272727,0.846153846,0.59375,0.827586207,1,1,"9-DISTRITO FEDERAL-1-824-C2","DISTRITO FEDERAL",9,1,824,2,"C",0
"17",0.111111111,0.144736842,0.496710526,0.217105263,0.857142857,0,0,1,0,1,0.555555556,0.111111111,0.333333333,0.333333333,0.222222222,0,0.56,0.833333333,0.879310345,0.637931034,1,0.509090909,0.833333333,0.796875,0.637931034,1,1,"9-DISTRITO FEDERAL-1-824-C3","DISTRITO FEDERAL",9,1,824,3,"C",0
"19",0.222222222,0.145251397,0.357541899,0.251396648,0.714285714,1,0,0,0,1,0.444444444,0,0.333333333,0.333333333,0.222222222,0.111111111,0.44,0.807692308,0.672413793,0.706896552,1,0.4,0.807692308,0.609375,0.706896552,1,1,"9-DISTRITO FEDERAL-1-825-C1","DISTRITO FEDERAL",9,1,825,1,"C",0
"20",0.222222222,0.066298343,0.464088398,0.270718232,0.714285714,0,1,0,0,1,0.333333333,0,0.111111111,0.444444444,0.444444444,0,0.42,0.756410256,0.637931034,0.655172414,1,0.381818182,0.756410256,0.578125,0.655172414,1,0,"9-DISTRITO FEDERAL-1-826-B","DISTRITO FEDERAL",9,1,826,1,"B",0
"21",0.333333333,0.066298343,0.464088398,0.270718232,0.714285714,0,0,1,0,1,0.777777778,0,0.222222222,0.222222222,0.444444444,0.111111111,0.4,0.628205128,0.603448276,0.5,1,0.363636364,0.628205128,0.546875,0.5,1,0,"9-DISTRITO FEDERAL-1-826-C1","DISTRITO FEDERAL",9,1,826,1,"C",0
"22",0.111111111,0.235576923,0.610576923,0.235576923,0.714285714,0,1,0,0,1,0.666666667,0,0,0.555555556,0.111111111,0.333333333,0.44,0.628205128,0.568965517,0.465517241,1,0.4,0.628205128,0.515625,0.465517241,1,0,"9-DISTRITO FEDERAL-1-827-B","DISTRITO FEDERAL",9,1,827,1,"B",0
"23",0.222222222,0.235576923,0.610576923,0.235576923,0.714285714,0,1,0,0,1,0.666666667,0,0.111111111,0.333333333,0.222222222,0.333333333,0.44,0.769230769,0.689655172,0.655172414,1,0.4,0.769230769,0.625,0.655172414,1,1,"9-DISTRITO FEDERAL-1-827-C1","DISTRITO FEDERAL",9,1,827,1,"C",0
"25",0.111111111,0.235576923,0.610576923,0.235576923,0.714285714,0,0,1,0,1,0.777777778,0,0.111111111,0.555555556,0.111111111,0.222222222,0.36,0.743589744,0.551724138,0.689655172,1,0.327272727,0.743589744,0.5,0.689655172,1,1,"9-DISTRITO FEDERAL-1-827-C3","DISTRITO FEDERAL",9,1,827,3,"C",0
"26",0,0.235576923,0.610576923,0.235576923,0.714285714,0,0,1,0,1,0.555555556,0,0.111111111,0.555555556,0.222222222,0.111111111,0.44,0.602564103,0.534482759,0.431034483,1,0.4,0.602564103,0.484375,0.431034483,1,1,"9-DISTRITO FEDERAL-1-827-C4","DISTRITO FEDERAL",9,1,827,4,"C",0
"29",1,0.162561576,0.374384236,0.236453202,0.857142857,0,0,1,0,1,0.444444444,0,0.333333333,0.222222222,0.444444444,0,0.46,0.743589744,0.637931034,0.603448276,1,0.418181818,0.743589744,0.578125,0.603448276,1,1,"9-DISTRITO FEDERAL-1-828-C2","DISTRITO FEDERAL",9,1,828,2,"C",0
"30",0.666666667,0.17679558,0.375690608,0.187845304,0.857142857,0,0,1,0,1,0.888888889,0,0.222222222,0.222222222,0.444444444,0.111111111,0.38,0.641025641,0.637931034,0.534482759,1,0.345454545,0.641025641,0.578125,0.534482759,1,0,"9-DISTRITO FEDERAL-1-829-B","DISTRITO FEDERAL",9,1,829,1,"B",0
"33",0.111111111,0.212560386,0.52173913,0.212560386,0.857142857,1,0,0,0,1,0.444444444,0,0.222222222,0.222222222,0.444444444,0.111111111,0.46,0.705128205,0.655172414,0.551724138,1,0.418181818,0.705128205,0.59375,0.551724138,1,0,"9-DISTRITO FEDERAL-1-830-C1","DISTRITO FEDERAL",9,1,830,1,"C",0
"34",0.444444444,0.212560386,0.52173913,0.212560386,0.857142857,0,1,0,0,1,0.444444444,0,0.111111111,0.444444444,0.333333333,0.111111111,0.4,0.641025641,0.689655172,0.517241379,1,0.363636364,0.641025641,0.625,0.517241379,1,1,"9-DISTRITO FEDERAL-1-830-C2","DISTRITO FEDERAL",9,1,830,2,"C",0
"35",0.111111111,0.187772926,0.510917031,0.209606987,0.857142857,0,1,0,0,1,0.333333333,0,0,0.333333333,0.222222222,0.444444444,0.44,0.666666667,0.672413793,0.517241379,1,0.4,0.666666667,0.609375,0.517241379,1,1,"9-DISTRITO FEDERAL-1-831-B","DISTRITO FEDERAL",9,1,831,1,"B",0
"36",0.111111111,0.187772926,0.510917031,0.209606987,0.857142857,0,1,0,0,1,0.777777778,0,0.111111111,0.222222222,0.222222222,0.444444444,0.38,0.705128205,0.534482759,0.620689655,1,0.345454545,0.705128205,0.484375,0.620689655,1,0,"9-DISTRITO FEDERAL-1-831-C1","DISTRITO FEDERAL",9,1,831,1,"C",0
"40",0.888888889,0.202279202,0.464387464,0.205128205,0.857142857,0,0,1,0,1,0.555555556,0,0,0.222222222,0.666666667,0.111111111,0.48,0.717948718,0.620689655,0.551724138,1,0.436363636,0.717948718,0.5625,0.551724138,1,1,"9-DISTRITO FEDERAL-1-833-B","DISTRITO FEDERAL",9,1,833,1,"B",0
"42",0.444444444,0.202279202,0.464387464,0.205128205,0.857142857,0,0,1,0,1,0.666666667,0,0,0.444444444,0.444444444,0.111111111,0.36,0.692307692,0.568965517,0.620689655,1,0.327272727,0.692307692,0.515625,0.620689655,1,0,"9-DISTRITO FEDERAL-1-833-C2","DISTRITO FEDERAL",9,1,833,2,"C",0
"45",0.888888889,0.133333333,0.456410256,0.287179487,0.714285714,0,0,1,0,1,0.555555556,0,0.222222222,0.222222222,0.333333333,0.222222222,0.38,0.628205128,0.672413793,0.517241379,1,0.345454545,0.628205128,0.609375,0.517241379,1,1,"9-DISTRITO FEDERAL-1-834-C1","DISTRITO FEDERAL",9,1,834,1,"C",0
"47",0.555555556,0.151658768,0.393364929,0.241706161,0.714285714,1,0,0,0,1,0.888888889,0,0.111111111,0.555555556,0.222222222,0.111111111,0.36,0.666666667,0.551724138,0.586206897,1,0.327272727,0.666666667,0.5,0.586206897,1,0,"9-DISTRITO FEDERAL-1-835-B","DISTRITO FEDERAL",9,1,835,1,"B",0
"48",0.555555556,0.151658768,0.393364929,0.241706161,0.714285714,0,1,0,0,1,0.666666667,0,0,0.333333333,0.444444444,0.222222222,0.4,0.512820513,0.551724138,0.344827586,1,0.363636364,0.512820513,0.5,0.344827586,1,0,"9-DISTRITO FEDERAL-1-835-C1","DISTRITO FEDERAL",9,1,835,1,"C",0
"50",0.444444444,0.272727273,0.512987013,0.233766234,0.857142857,0,0,1,0,1,0.555555556,0,0.111111111,0.111111111,0.222222222,0.555555556,0.36,0.871794872,0.637931034,0.862068966,1,0.327272727,0.871794872,0.578125,0.862068966,1,0,"9-DISTRITO FEDERAL-1-836-B","DISTRITO FEDERAL",9,1,836,1,"B",0
"52",0.333333333,0.197674419,0.494186047,0.203488372,0.857142857,1,0,0,0,1,0.666666667,0,0.222222222,0.222222222,0.222222222,0.222222222,0.44,0.756410256,0.74137931,0.637931034,1,0.4,0.756410256,0.671875,0.637931034,1,0,"9-DISTRITO FEDERAL-1-837-B","DISTRITO FEDERAL",9,1,837,1,"B",0
"53",0.666666667,0.197674419,0.494186047,0.203488372,0.857142857,0,1,0,0,1,0.555555556,0,0.222222222,0,0.333333333,0.444444444,0.38,0.653846154,0.568965517,0.551724138,1,0.345454545,0.653846154,0.515625,0.551724138,1,1,"9-DISTRITO FEDERAL-1-837-C1","DISTRITO FEDERAL",9,1,837,1,"C",0
"56",0.222222222,0.158469945,0.43715847,0.213114754,0.857142857,1,0,0,0,1,0.555555556,0,0,0.333333333,0.333333333,0.333333333,0.46,0.705128205,0.672413793,0.551724138,1,0.418181818,0.705128205,0.609375,0.551724138,1,0,"9-DISTRITO FEDERAL-1-839-B","DISTRITO FEDERAL",9,1,839,1,"B",0
"59",0.222222222,0.180851064,0.553191489,0.207446809,0.714285714,0,1,0,0,1,0.777777778,0,0.111111111,0.222222222,0.333333333,0.333333333,0.38,0.615384615,0.551724138,0.5,1,0.345454545,0.615384615,0.5,0.5,1,0,"9-DISTRITO FEDERAL-1-840-C1","DISTRITO FEDERAL",9,1,840,1,"C",0
"61",0.333333333,0.14559387,0.475095785,0.195402299,0.714285714,0,0,1,0,1,0.666666667,0,0.111111111,0.666666667,0.222222222,0,0.5,0.820512821,0.620689655,0.672413793,1,0.454545455,0.820512821,0.5625,0.672413793,1,0,"9-DISTRITO FEDERAL-1-841-C1","DISTRITO FEDERAL",9,1,841,1,"C",0
"63",0.222222222,0.217105263,0.486842105,0.207236842,0.857142857,0,0,1,0,1,0.555555556,0,0.222222222,0.222222222,0.222222222,0.333333333,0.4,0.858974359,0.672413793,0.810344828,1,0.363636364,0.858974359,0.609375,0.810344828,1,0,"9-DISTRITO FEDERAL-1-842-B","DISTRITO FEDERAL",9,1,842,1,"B",0
"64",0.333333333,0.217105263,0.486842105,0.207236842,0.857142857,0,1,0,0,1,0.666666667,0,0.333333333,0.111111111,0.222222222,0.333333333,0.4,0.794871795,0.706896552,0.724137931,1,0.363636364,0.794871795,0.640625,0.724137931,1,0,"9-DISTRITO FEDERAL-1-842-C1","DISTRITO FEDERAL",9,1,842,1,"C",0
"65",0.777777778,0.217105263,0.486842105,0.207236842,0.857142857,0,0,1,0,1,0.777777778,0,0,0.444444444,0.333333333,0.222222222,0.38,0.705128205,0.534482759,0.620689655,1,0.345454545,0.705128205,0.484375,0.620689655,1,1,"9-DISTRITO FEDERAL-1-842-C2","DISTRITO FEDERAL",9,1,842,2,"C",0
"67",1.222222222,0.142241379,0.474137931,0.24137931,0.857142857,0,0,1,0,1,0.555555556,0,0.111111111,0.222222222,0.444444444,0.111111111,0.38,0.641025641,0.586206897,0.534482759,1,0.345454545,0.641025641,0.53125,0.534482759,1,0,"9-DISTRITO FEDERAL-1-843-C1","DISTRITO FEDERAL",9,1,843,1,"C",0
"71",0.333333333,0.276923077,0.497435897,0.220512821,0.714285714,0,1,0,0,1,0.555555556,0,0.111111111,0.222222222,0.444444444,0.222222222,0.4,0.782051282,0.586206897,0.706896552,1,0.363636364,0.782051282,0.53125,0.706896552,1,1,"9-DISTRITO FEDERAL-1-844-C2","DISTRITO FEDERAL",9,1,844,2,"C",0
"72",0.333333333,0.190789474,0.5,0.243421053,0.714285714,0,0,1,0,1,0.444444444,0,0.111111111,0.222222222,0.444444444,0.222222222,0.4,0.794871795,0.74137931,0.724137931,1,0.363636364,0.794871795,0.671875,0.724137931,1,1,"9-DISTRITO FEDERAL-1-845-B","DISTRITO FEDERAL",9,1,845,1,"B",0
"76",0.777777778,0.181102362,0.448818898,0.275590551,0.714285714,0,0,1,0,1,0.222222222,0,0.111111111,0.333333333,0.333333333,0.222222222,0.38,0.820512821,0.586206897,0.775862069,1,0.345454545,0.820512821,0.53125,0.775862069,1,1,"9-DISTRITO FEDERAL-1-847-B","DISTRITO FEDERAL",9,1,847,1,"B",0
"78",0.666666667,0.214285714,0.59047619,0.228571429,0.714285714,0,0,1,0,1,0.555555556,0,0.222222222,0.333333333,0.333333333,0.111111111,0.42,0.551282051,0.551724138,0.379310345,1,0.381818182,0.551282051,0.5,0.379310345,1,1,"9-DISTRITO FEDERAL-1-848-B","DISTRITO FEDERAL",9,1,848,1,"B",0
"79",0.333333333,0.214285714,0.59047619,0.228571429,0.714285714,0,0,1,0,1,0.777777778,0,0.111111111,0.333333333,0.555555556,0,0.38,0.756410256,0.603448276,0.689655172,1,0.345454545,0.756410256,0.546875,0.689655172,1,1,"9-DISTRITO FEDERAL-1-848-C1","DISTRITO FEDERAL",9,1,848,1,"C",0
"80",0.111111111,0.214285714,0.59047619,0.228571429,0.714285714,0,0,1,0,1,0.888888889,0,0.333333333,0.333333333,0.111111111,0.222222222,0.36,0.679487179,0.517241379,0.603448276,1,0.327272727,0.679487179,0.46875,0.603448276,1,1,"9-DISTRITO FEDERAL-1-848-C2","DISTRITO FEDERAL",9,1,848,2,"C",0
"81",0.555555556,0.203389831,0.394067797,0.186440678,0.714285714,0,0,1,0,1,0.555555556,0,0.333333333,0.333333333,0.111111111,0.222222222,0.4,0.564102564,0.568965517,0.413793103,1,0.363636364,0.564102564,0.515625,0.413793103,1,1,"9-DISTRITO FEDERAL-1-849-B","DISTRITO FEDERAL",9,1,849,1,"B",0
"82",0.666666667,0.203389831,0.394067797,0.186440678,0.714285714,0,0,1,0,1,0.666666667,0,0.222222222,0.222222222,0.444444444,0.111111111,0.38,0.833333333,0.568965517,0.793103448,1,0.345454545,0.833333333,0.515625,0.793103448,1,1,"9-DISTRITO FEDERAL-1-849-C1","DISTRITO FEDERAL",9,1,849,1,"C",0
"83",0.555555556,0.203389831,0.394067797,0.186440678,0.714285714,0,0,1,0,1,0.555555556,0,0.111111111,0.333333333,0.333333333,0.222222222,0.44,0.794871795,0.689655172,0.689655172,1,0.4,0.794871795,0.625,0.689655172,1,1,"9-DISTRITO FEDERAL-1-849-C2","DISTRITO FEDERAL",9,1,849,2,"C",0
"86",0.111111111,0.169014085,0.516431925,0.225352113,0.714285714,1,0,0,0,1,0.777777778,0,0.111111111,0.111111111,0.444444444,0.333333333,0.4,0.679487179,0.551724138,0.568965517,1,0.363636364,0.679487179,0.5,0.568965517,1,1,"9-DISTRITO FEDERAL-1-850-C2","DISTRITO FEDERAL",9,1,850,2,"C",0
"87",0.222222222,0.278145695,0.516556291,0.225165563,0.714285714,1,0,0,0,1,0.555555556,0,0.111111111,0.222222222,0.333333333,0.222222222,0.44,0.858974359,0.75862069,0.775862069,1,0.4,0.858974359,0.6875,0.775862069,1,0,"9-DISTRITO FEDERAL-1-851-B","DISTRITO FEDERAL",9,1,851,1,"B",0
"90",0.111111111,0.176570458,0.35483871,0.188455008,0.714285714,1,0,0,0,1,0.444444444,0,0.222222222,0.333333333,0.222222222,0.222222222,0.38,0.717948718,0.620689655,0.637931034,1,0.345454545,0.717948718,0.5625,0.637931034,1,0,"9-DISTRITO FEDERAL-1-852-C1","DISTRITO FEDERAL",9,1,852,1,"C",0
"91",0.444444444,0.176570458,0.35483871,0.188455008,0.714285714,1,0,0,0,1,0.777777778,0,0.111111111,0.222222222,0.555555556,0.111111111,0.4,0.602564103,0.568965517,0.465517241,1,0.363636364,0.602564103,0.515625,0.465517241,1,0,"9-DISTRITO FEDERAL-1-852-C2","DISTRITO FEDERAL",9,1,852,2,"C",0
"94",0.222222222,0.176570458,0.35483871,0.188455008,0.857142857,1,0,0,0,1,0.444444444,0,0.222222222,0.222222222,0.222222222,0.333333333,0.38,0.756410256,0.637931034,0.689655172,1,0.345454545,0.756410256,0.578125,0.689655172,1,1,"9-DISTRITO FEDERAL-1-852-C5","DISTRITO FEDERAL",9,1,852,5,"C",0
"95",0.222222222,0.176570458,0.35483871,0.188455008,0.857142857,0,1,0,0,1,0.666666667,0,0.222222222,0.333333333,0.111111111,0.222222222,0.4,0.833333333,0.706896552,0.775862069,1,0.363636364,0.833333333,0.640625,0.775862069,1,1,"9-DISTRITO FEDERAL-1-852-C6","DISTRITO FEDERAL",9,1,852,6,"C",0
"97",0.222222222,0.246753247,0.584415584,0.227272727,0.857142857,0,1,0,0,1,0.555555556,0,0.111111111,0.444444444,0.333333333,0.111111111,0.4,0.871794872,0.689655172,0.827586207,1,0.363636364,0.871794872,0.625,0.827586207,1,0,"9-DISTRITO FEDERAL-1-853-C1","DISTRITO FEDERAL",9,1,853,1,"C",0
"99",0.222222222,0.305825243,0.514563107,0.237864078,0.714285714,0,1,0,0,1,0.666666667,0,0.111111111,0.111111111,0.444444444,0.333333333,0.36,0.794871795,0.672413793,0.75862069,1,0.327272727,0.794871795,0.609375,0.75862069,1,0,"9-DISTRITO FEDERAL-1-854-C1","DISTRITO FEDERAL",9,1,854,1,"C",0
"100",1.222222222,0.305825243,0.514563107,0.237864078,0.714285714,0,1,0,0,1,0.444444444,0,0.222222222,0.333333333,0.111111111,0.333333333,0.4,0.794871795,0.689655172,0.724137931,1,0.363636364,0.794871795,0.625,0.724137931,1,0,"9-DISTRITO FEDERAL-1-854-C2","DISTRITO FEDERAL",9,1,854,2,"C",0
"101",0.444444444,0.372972973,0.567567568,0.183783784,0.714285714,0,1,0,0,1,0.555555556,0,0.111111111,0.111111111,0.444444444,0.333333333,0.38,0.756410256,0.655172414,0.689655172,1,0.345454545,0.756410256,0.59375,0.689655172,1,0,"9-DISTRITO FEDERAL-1-855-B","DISTRITO FEDERAL",9,1,855,1,"B",0
"102",0.333333333,0.372972973,0.567567568,0.183783784,0.714285714,0,1,0,0,1,0.555555556,0,0.222222222,0.111111111,0.333333333,0.333333333,0.52,0.769230769,0.672413793,0.586206897,1,0.472727273,0.769230769,0.609375,0.586206897,1,0,"9-DISTRITO FEDERAL-1-855-C1","DISTRITO FEDERAL",9,1,855,1,"C",0
"103",1.222222222,0.23857868,0.538071066,0.274111675,0.714285714,0,0,1,0,1,0.555555556,0,0,0.666666667,0.222222222,0.111111111,0.4,0.833333333,0.74137931,0.775862069,1,0.363636364,0.833333333,0.671875,0.775862069,1,0,"9-DISTRITO FEDERAL-1-856-B","DISTRITO FEDERAL",9,1,856,1,"B",0
"104",0.333333333,0.23857868,0.538071066,0.274111675,0.714285714,0,0,1,0,1,0.555555556,0,0.222222222,0.222222222,0.333333333,0.222222222,0.38,0.807692308,0.74137931,0.75862069,1,0.345454545,0.807692308,0.671875,0.75862069,1,0,"9-DISTRITO FEDERAL-1-856-C1","DISTRITO FEDERAL",9,1,856,1,"C",0
"105",0.333333333,0.23857868,0.538071066,0.274111675,0.714285714,0,0,1,0,1,0.666666667,0,0.222222222,0.111111111,0.555555556,0.111111111,0.42,0.705128205,0.603448276,0.586206897,1,0.381818182,0.705128205,0.546875,0.586206897,1,0,"9-DISTRITO FEDERAL-1-856-C2","DISTRITO FEDERAL",9,1,856,2,"C",0
"107",0.111111111,0.204188482,0.471204188,0.19895288,0.714285714,1,0,0,0,1,0.777777778,0.111111111,0,0.333333333,0.222222222,0.222222222,0.4,0.846153846,0.706896552,0.793103448,1,0.363636364,0.846153846,0.640625,0.793103448,1,0,"9-DISTRITO FEDERAL-1-857-C1","DISTRITO FEDERAL",9,1,857,1,"C",0
"108",0.444444444,0.149068323,0.49689441,0.204968944,0.857142857,0,1,0,0,1,0.666666667,0,0.111111111,0.333333333,0.111111111,0.444444444,0.4,0.730769231,0.603448276,0.637931034,1,0.363636364,0.730769231,0.546875,0.637931034,1,1,"9-DISTRITO FEDERAL-1-858-B","DISTRITO FEDERAL",9,1,858,1,"B",0
"109",0.666666667,0.149068323,0.49689441,0.204968944,0.857142857,0,1,0,0,1,0.555555556,0,0.111111111,0.222222222,0.555555556,0.111111111,0.4,0.653846154,0.620689655,0.534482759,1,0.363636364,0.653846154,0.5625,0.534482759,1,1,"9-DISTRITO FEDERAL-1-858-C1","DISTRITO FEDERAL",9,1,858,1,"C",0
"110",0.333333333,0.225080386,0.581993569,0.234726688,0.857142857,0,1,0,0,1,0.555555556,0,0.111111111,0.111111111,0.444444444,0.333333333,0.38,0.576923077,0.5,0.448275862,1,0.345454545,0.576923077,0.453125,0.448275862,1,1,"9-DISTRITO FEDERAL-1-859-B","DISTRITO FEDERAL",9,1,859,1,"B",0
"111",0.444444444,0.225080386,0.581993569,0.234726688,0.857142857,0,1,0,0,1,0.666666667,0,0.111111111,0.222222222,0.333333333,0.333333333,0.38,0.628205128,0.5,0.517241379,1,0.345454545,0.628205128,0.453125,0.517241379,1,0,"9-DISTRITO FEDERAL-1-859-C1","DISTRITO FEDERAL",9,1,859,1,"C",0
"112",0.333333333,0.225080386,0.581993569,0.234726688,0.857142857,0,1,0,0,1,0.666666667,0,0.111111111,0.333333333,0.444444444,0.111111111,0.38,0.705128205,0.672413793,0.620689655,1,0.345454545,0.705128205,0.609375,0.620689655,1,0,"9-DISTRITO FEDERAL-1-859-C2","DISTRITO FEDERAL",9,1,859,2,"C",0
"113",0.333333333,0.225080386,0.581993569,0.234726688,0.857142857,0,0,1,0,1,0.555555556,0,0.111111111,0.333333333,0.555555556,0,0.42,0.692307692,0.672413793,0.568965517,1,0.381818182,0.692307692,0.609375,0.568965517,1,1,"9-DISTRITO FEDERAL-1-859-C3","DISTRITO FEDERAL",9,1,859,3,"C",0
"114",0,0.215328467,0.518248175,0.186131387,0.857142857,0,1,0,0,1,0.888888889,0,0.222222222,0.333333333,0.333333333,0,0.5,0.858974359,0.706896552,0.724137931,1,0.454545455,0.858974359,0.640625,0.724137931,1,0,"9-DISTRITO FEDERAL-1-860-B","DISTRITO FEDERAL",9,1,860,1,"B",0
"116",0.444444444,0.215328467,0.518248175,0.186131387,0.857142857,0,0,1,0,1,0.666666667,0,0.111111111,0.111111111,0.666666667,0,0.54,0.820512821,0.724137931,0.637931034,1,0.490909091,0.820512821,0.65625,0.637931034,1,1,"9-DISTRITO FEDERAL-1-860-C2","DISTRITO FEDERAL",9,1,860,2,"C",0
"117",0.444444444,0.511235955,0.606741573,0.168539326,0.714285714,0,0,1,0,1,0.555555556,0,0.111111111,0.222222222,0.444444444,0.222222222,0.42,0.794871795,0.620689655,0.706896552,1,0.381818182,0.794871795,0.5625,0.706896552,1,0,"9-DISTRITO FEDERAL-1-861-B","DISTRITO FEDERAL",9,1,861,1,"B",0
"118",0.222222222,0.511235955,0.606741573,0.168539326,0.714285714,1,0,0,0,1,0.555555556,0,0.333333333,0.222222222,0.222222222,0.222222222,0.38,0.820512821,0.706896552,0.775862069,1,0.345454545,0.820512821,0.640625,0.775862069,1,0,"9-DISTRITO FEDERAL-1-861-C1","DISTRITO FEDERAL",9,1,861,1,"C",0
"122",0.444444444,0.154761905,0.535714286,0.220238095,0.857142857,0,1,0,0,1,0.444444444,0,0,0.444444444,0.333333333,0.222222222,0.4,0.628205128,0.603448276,0.5,1,0.363636364,0.628205128,0.546875,0.5,1,1,"9-DISTRITO FEDERAL-1-864-B","DISTRITO FEDERAL",9,1,864,1,"B",0
"123",1,0.154761905,0.535714286,0.220238095,0.857142857,0,0,1,0,1,0.777777778,0,0.222222222,0.333333333,0.222222222,0.222222222,0.36,0.602564103,0.568965517,0.5,1,0.327272727,0.602564103,0.515625,0.5,1,1,"9-DISTRITO FEDERAL-1-864-C1","DISTRITO FEDERAL",9,1,864,1,"C",0
"124",0.222222222,0.24684432,0.53997195,0.182328191,0.857142857,0,0,1,0,1,0.777777778,0,0.333333333,0.333333333,0.111111111,0.222222222,0.44,0.769230769,0.637931034,0.655172414,1,0.4,0.769230769,0.578125,0.655172414,1,1,"9-DISTRITO FEDERAL-1-865-B","DISTRITO FEDERAL",9,1,865,1,"B",0
"126",0.111111111,0.24684432,0.53997195,0.182328191,0.857142857,1,0,0,0,1,0.888888889,0,0.333333333,0.333333333,0.222222222,0.111111111,0.54,0.794871795,0.74137931,0.603448276,1,0.490909091,0.794871795,0.671875,0.603448276,1,0,"9-DISTRITO FEDERAL-1-865-C2","DISTRITO FEDERAL",9,1,865,2,"C",0
"127",0.444444444,0.24684432,0.53997195,0.182328191,0.857142857,0,1,0,0,1,0.666666667,0,0.333333333,0.333333333,0.111111111,0.222222222,0.5,0.884615385,0.706896552,0.75862069,1,0.454545455,0.884615385,0.640625,0.75862069,1,0,"9-DISTRITO FEDERAL-1-865-C3","DISTRITO FEDERAL",9,1,865,3,"C",0
