,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,ENTIDAD
32,0.049701336,-0.113166329,-0.803843266,0.71771096,0.236600388,-0.28782018,-0.011315393,0.111050878,0.806073436,-0.121465298,-0.117696151,0.07149271,4.204167902,4.122832829,3.052822992,2.009229406,-0.492068918,0.075226135,1.776603519,0.625318927,-0.9066026,3.361803691,-0.145120057,-5.379618955,-0.039784639,3.43131611,DISTRITO FEDERAL
33,-0.023929933,-0.252884125,-0.056159969,1.890389975,-0.003144588,-0.035162755,0.081771644,0.228102426,-0.049672969,0.091866259,0.007665546,0.729681218,3.130636043,2.981442693,2.476617828,1.177203362,-0.002151649,-1.959444637,0.234046733,-2.00133967,3.553769639,0.052422717,6.061683486,-4.216886101,0.033850772,-3.645412412,DISTRITO FEDERAL
34,-0.004154886,-0.112359712,-0.843818805,1.297052456,0.003779439,0.015236884,0.03669971,0.244948934,-1.867481228,0.017468462,0.007457238,1.564355884,2.828514391,2.090757168,1.802828532,0.206925804,-0.039367343,-0.036152149,0.684715234,-1.577651324,-0.029287444,-0.002183917,2.488663367,-4.183457838,0.025470188,0.077349192,DISTRITO FEDERAL
35,-0.035040505,-0.029811856,-0.886793102,1.362464949,0.085870321,-0.00673402,-0.049196486,0.067100769,-0.56830958,-0.022657586,-0.023871479,0.057905422,2.370282546,2.747050273,1.856810115,0.471673505,0.299862584,-0.046970419,-0.715298022,0.068540921,1.371397202,0.038626345,1.423093764,-2.568593184,-0.92240944,-1.35806916,DISTRITO FEDERAL
36,0.074767161,-0.104948149,-0.928250046,1.354722171,0.065282443,-0.001959027,-0.023401629,0.088846866,-1.087130755,-0.123377851,-0.002183173,-0.032290695,3.053992094,2.792383195,1.888546392,0.8994192,0.006158281,-0.020906059,-3.016111105,0.02512805,0.175715602,1.274709348,0.010268606,-0.028667457,-0.074853817,-0.146825979,DISTRITO FEDERAL
37,0.019487145,-0.423265233,-0.929309791,1.478858503,-0.041723813,-0.0429179,-0.03288338,0.010364743,-0.046904419,-0.018533993,-0.303909291,0.017600169,2.215200748,1.794089645,1.371660305,-0.009113591,0.009693795,1.314789826,-3.271164436,-0.031884998,-0.85508503,-0.027252045,0.675169278,0.343213899,-1.067605239,-0.906283928,DISTRITO FEDERAL
38,0.183488236,-0.631365197,-0.951074206,1.688117902,0.387779317,0.031491684,0.203886633,0.27198114,-0.006696419,-0.098719801,-0.088465843,0.015976495,2.360072522,2.011747069,1.37375068,-0.022499336,1.505761764,0.017247477,-3.124416937,0.021200235,0.020253873,0.003041149,-0.009977959,0.027526618,0.149133872,0.0628062,DISTRITO FEDERAL
39,0.160998358,-0.504890052,-0.863989002,0.813769207,0.092285756,-0.058484296,-0.050055229,0.039950027,-2.236105681,-0.016734019,-0.13828473,-0.044595962,2.599964321,2.476133695,1.862352298,0.49988581,-0.019219406,0.558815058,0.226756002,-0.026607294,0.526172884,0.96447845,0.092887339,-3.272617461,-0.070366295,4.355102344,DISTRITO FEDERAL
40,0.099147656,-0.031776648,-0.701756424,1.411645776,0.026625788,-0.109728964,-0.038184356,0.022053342,-1.967446629,-0.010941937,-0.024829982,0.469736141,3.060442269,3.021851897,2.147053455,0.997753658,0.037490567,1.868106386,-0.122723646,0.010965263,-0.018236362,0.572721504,-0.363913858,-2.734163044,-0.803180448,0.021321276,DISTRITO FEDERAL
41,-0.052803381,-0.131839328,-0.775424676,2.282744256,0.021828391,-0.018195189,0.170103725,0.387420153,-2.093108204,-0.037051837,-0.21591267,0.295396545,3.232617388,2.949815251,2.110769326,0.797106461,0.961764509,0.737749449,0.174913613,-0.017993201,-0.084638139,-0.052877342,-0.013839467,-3.299174263,0.044198568,1.826017621,DISTRITO FEDERAL
42,-0.046140648,-0.583749318,-0.756186798,1.782525684,-0.087616889,-0.005327777,0.04552126,0.163479629,-4.211204292,-0.037665598,-0.03208421,0.015620033,2.554788519,2.471721248,2.071457554,0.575698766,1.845400567,0.053936972,-0.034166043,-0.072475666,-0.071166659,-1.04646538,-0.005820916,-2.652948238,-0.010701517,-0.080695146,DISTRITO FEDERAL
43,-0.030926123,-0.135773014,-0.906667783,2.298247481,0.178768322,-0.067079905,-0.112550298,0.077812671,1.610586335,-0.024168345,-0.243294619,0.073149989,2.766474822,3.0884704,2.379464183,0.984699186,2.808811518,0.665584003,0.049523569,0.036631554,4.736158459,-2.166514603,0.094125566,-3.15602892,-0.19308046,-0.868608639,DISTRITO FEDERAL
44,-0.00630073,0.022075817,-0.919205809,1.268439023,-0.015340642,-0.413809607,-0.010506678,0.009814687,-0.714305585,0.098751419,-0.036807839,0.264681774,2.745333109,2.125457949,1.842926847,0.240530014,0.011025774,1.763888305,-3.221694445,-0.633169942,-0.226393959,0.720990687,0.01807749,0.029851674,-0.058648859,-2.425101989,DISTRITO FEDERAL
45,0.011843005,0.086972299,-0.810904725,1.238231561,0.549276494,0.019481065,0.011885307,0.162876676,0.011820905,0.014341684,-0.389470161,0.041286773,2.337800139,2.329616723,1.411385061,0.034338625,1.128386353,1.19816818,-2.891626634,-1.105026844,-0.040283257,-0.983191438,0.844431376,-0.701047427,0.012908255,1.513885412,DISTRITO FEDERAL
46,0.041701494,-0.574797544,-0.852721388,2.00511277,0.000263346,-0.057496479,-0.035561821,0.035525812,-1.011891136,-0.004909839,-0.056758832,1.636016205,3.387464944,3.088284947,2.320583702,1.227183459,1.095154263,-0.074022876,-0.068432297,1.006900548,2.017815586,0.930513128,-0.70088295,-3.424285077,0.037780769,0.879781498,DISTRITO FEDERAL
47,0.138218328,-0.370323299,-0.790078882,1.446718147,-0.086344304,-0.212583762,0.014622639,0.042967527,-0.328905761,0.074312051,0.011030363,1.88017409,3.323824983,3.204943612,2.625068307,1.116522311,0.123699508,-0.189089029,-0.623693621,-0.278775567,-1.313057415,4.117581837,-2.223054923,-3.280695426,2.490589302,-0.534719856,DISTRITO FEDERAL
48,0.074012107,0.003113137,-1.204219223,2.163102085,0.188748633,-0.349594311,-0.127623364,0.008137211,-0.219219562,0.101529271,0.041279844,0.196363033,3.407049222,3.110828473,2.489652373,1.085564617,0.107808759,2.688122997,-3.701025662,0.198352339,4.888686684,-0.041627872,-0.064752072,0.15153188,-1.677484465,-0.094597467,DISTRITO FEDERAL
49,-0.030481901,-0.071326639,-1.038745673,1.732685951,-0.046268392,-0.21384427,-0.033729249,-0.016143353,-0.013458902,-0.015649773,-0.463968255,-0.046637159,2.461037996,2.035766158,1.400235753,0.033861011,-0.087821474,1.805976867,-3.405487529,-0.027807215,0.081266678,1.747667051,-1.482804628,-0.012900757,0.024027262,0.019500812,DISTRITO FEDERAL
50,0.073488748,0.009031191,-0.504499255,1.360164119,-0.085818433,-0.061828831,0.039993177,0.152667723,-0.045806198,-0.069613409,-0.208726371,0.002264586,2.98846737,2.80087262,2.439835962,1.135210814,0.072150761,-1.604261904,0.009550726,-0.168586065,4.979050147,-0.041121909,2.464439511,-2.471894191,-0.070999526,-2.168132272,DISTRITO FEDERAL
51,-0.064462459,-0.022089087,-1.029838903,2.110640449,-0.000296969,-0.038490755,0.057203367,0.218984873,-1.737641819,-0.029545061,-0.04882129,0.143551815,2.328487134,2.234846626,1.319315468,0.023356874,-0.010406062,-0.097746383,-2.980649753,-0.053629016,1.402629522,1.098688552,-0.057824125,-0.010064711,0.424218803,-0.104943402,DISTRITO FEDERAL
52,0.024597919,-0.581307172,-1.179465101,0.632388216,-0.021499174,-0.075384323,0.069007356,0.120363544,0.025949414,-0.027027947,-0.436277706,0.399931281,3.153900031,2.891989753,2.25959706,0.92833074,-0.069660786,1.426498128,0.095350898,-1.143954822,0.026773581,-0.006135697,0.146301667,-3.197802583,0.018638961,-0.063310696,DISTRITO FEDERAL
53,0.054048668,-0.569444876,-1.182399914,2.228635691,0.000840457,-0.329718834,-0.113102274,0.050447679,-0.65633201,-0.042580911,-0.077214873,-0.088606257,3.559782306,3.008561663,2.493326868,1.216546366,1.962586931,-0.04508314,0.063988661,-0.018749266,0.327302593,0.029184925,0.039517477,-3.726675985,0.070068201,0.392949279,DISTRITO FEDERAL
54,-0.010058068,-0.006609738,-0.855521157,1.763204783,-0.084022835,-0.14528096,-0.026492768,0.081565572,-2.145182353,0.033607138,-0.048142983,-0.073212013,3.021833389,2.529402577,1.78712213,0.524174686,0.803427627,0.377119616,-3.432999945,-0.216084775,-0.03614994,-0.062804748,-0.013671557,-0.078026134,0.004504737,0.109191368,DISTRITO FEDERAL
55,-0.068668697,-0.99715542,-0.924087042,1.239362308,0.065488544,-0.258029985,0.009041273,0.229041163,-4.684739795,0.088227311,-0.076941333,-0.026680209,2.596704596,2.401967915,1.620512143,0.452473621,2.634540657,-1.222505764,-2.907535129,-0.044252644,-0.198876692,-0.224133792,0.101760882,-0.15836144,1.361204615,7.812407826,DISTRITO FEDERAL
56,-0.078177031,0.0502093,-0.939575424,2.178173116,0.062113329,-0.424040183,-0.101375996,0.031112029,-0.011575951,-0.02049679,-0.577900602,0.046528766,3.122819993,2.537328918,2.093855474,0.607027534,0.037048145,0.000397836,-1.833659599,-0.132864838,0.045434196,1.034914937,0.124528006,-1.152898818,-0.052160336,-0.041509952,DISTRITO FEDERAL
57,-0.027882875,-0.158100483,-1.72067258,2.490045038,0.106728748,-0.064694423,0.033919711,0.07689763,-0.070749545,0.039623643,-0.034527625,0.407161918,2.154185204,2.134251384,1.622210388,0.097457889,0.083427586,0.102294108,-5.082699081,-1.25871296,1.099387215,1.333179343,2.004880043,1.311496538,0.044290052,0.31545825,DISTRITO FEDERAL
58,0.0199372,-0.047642218,-0.712705983,1.78244271,-0.029246051,-0.095999525,-0.069625006,0.08511352,-0.032884259,-0.046555126,-0.245644547,0.000908519,3.63673713,2.931154871,2.591592881,1.408949059,0.183361025,2.365136395,-2.357175535,-1.382870327,0.317280367,-0.004612702,0.03091692,-1.110269668,0.04717228,0.02148407,DISTRITO FEDERAL
59,0.040712674,-0.133748079,-0.672686017,2.091403553,-0.059010891,-0.056479415,-0.054599883,0.030666695,-4.489065428,0.047377038,-0.123133454,1.60072896,2.546681827,2.74845182,1.984535314,0.621833498,-0.055056892,-0.031832359,-3.49161167,0.014962839,0.003300204,1.32458399,-0.058176266,0.547579612,0.097967781,3.527518129,DISTRITO FEDERAL
60,-0.002917167,-0.138138488,-0.835653297,1.564177139,0.097023172,-0.400522269,-0.169968774,-0.090974964,-0.478103008,0.077787472,0.012493732,0.417886522,3.334226466,2.936143729,2.594576001,1.107104794,0.096432604,2.792226725,-0.066978459,0.868026166,-0.033452959,0.046147293,-1.858491397,-2.427247164,-1.272942398,-0.0161747,DISTRITO FEDERAL
61,-0.017339284,-0.660232926,-0.747818993,1.497194253,-0.088223319,-0.089630435,-0.004317351,0.140127276,-1.316825851,-0.129840667,-0.018831575,0.370977939,2.554158594,1.706397423,1.466724558,0.173757966,0.141422582,-0.029598197,0.058505344,-0.081781624,0.088125757,0.618532394,1.412408942,-3.359846675,-0.930011074,1.077208216,DISTRITO FEDERAL
62,0.099353897,-0.294571311,-1.193283794,1.35646216,0.026358984,-0.004397945,0.005749876,0.073370644,-0.281819504,0.060092746,-0.021293564,0.035666455,2.31553881,1.877864564,1.285246663,0.020775424,-0.72635489,-0.059527385,-3.30642558,0.011191269,0.000555691,2.890700958,-0.069474386,0.019344111,-0.090088498,0.08863407,DISTRITO FEDERAL
63,0.050569094,-0.006298808,-0.726547603,1.986131372,-0.015772475,-0.111598217,-0.079624937,0.021813395,1.267411677,-0.016897206,-0.108493459,-0.031774642,2.653443747,2.119885687,1.396682192,0.046195141,-0.090601259,2.454539493,-1.118368894,-1.7605175,0.555660866,-0.075807662,0.266682955,-2.57223611,0.035447541,3.805774932,DISTRITO FEDERAL
64,0.136062863,-0.041546972,-0.646751686,-0.112852861,0.170972366,-0.123856406,-0.006823913,0.066985849,-0.069913102,-0.076196246,-0.122639832,-0.017613739,3.799856857,3.469674021,2.911629468,1.625505918,0.027831204,-0.176207153,-2.414756728,0.0992411,-0.019579412,0.149956249,2.439968866,0.000590176,-1.754185722,-2.020473814,DISTRITO FEDERAL
65,0.043437951,0.211905521,-0.893032186,1.64531701,0.041461204,-0.398032916,-0.091052004,0.042918669,0.02504672,-0.009835977,-0.064924082,0.564332993,3.788359019,3.549101855,2.899416456,1.546161084,2.533611348,-1.068861647,-5.490474183,0.105566932,-1.807496551,-0.003471625,0.01190706,2.140707862,1.192644069,0.506837865,DISTRITO FEDERAL
66,0.126337816,-0.018498388,-0.79019598,1.734986782,-0.064781117,0.040000765,0.211868321,0.325020182,-5.653611508,-0.046807673,-0.035486274,1.695780587,3.277578956,3.35972576,2.741773712,1.376832805,1.38225784,0.522373656,-3.220673242,-0.664706315,0.075218671,-0.017904645,-0.132292016,-0.142659355,1.262521592,0.036757155,DISTRITO FEDERAL
67,0.021951905,-0.77399242,-1.02034043,1.687539312,0.04374564,-0.071567584,-0.01675644,0.104331498,-0.611610406,0.020527177,-0.054753555,0.959777723,3.45942811,2.962794351,2.218125327,0.97965912,1.892449647,0.003648789,0.042051123,-0.014953633,2.569874737,-1.194098073,1.502133743,-3.92327459,-0.952936292,1.808642823,DISTRITO FEDERAL
68,0.026870201,0.061765371,-0.851733423,1.58597022,0.047141148,-0.027042622,0.243909926,0.328441895,0.020448119,-0.02055113,-0.391207081,0.987122302,3.663743042,2.926761145,2.737477466,1.365709105,0.663456554,-0.008139114,-2.852962392,-0.229783735,-0.029018765,1.268352386,-0.04577172,-0.027737989,0.040105974,0.068027405,DISTRITO FEDERAL
69,0.020444908,-0.056866731,-0.640074798,1.491568368,-0.011478575,-0.182901884,-0.009454339,0.140963913,-0.879730879,0.074604348,-0.156172925,1.101019774,2.823927524,2.446624528,2.048952734,0.533063537,-0.058585787,-0.030399004,-0.02161399,-0.125397241,0.027638237,1.859810158,-0.055366574,-3.172975875,0.126886156,0.119422623,DISTRITO FEDERAL
70,-0.00376767,-0.354907827,-0.929400459,1.566132171,0.581712062,-0.457608949,-0.070341318,-0.01346392,0.457186827,-0.04581594,0.021960136,0.044550507,2.9395534,2.343155335,1.947786472,0.685019132,0.031768361,-0.336694246,-3.223834013,-1.637660888,0.008899571,-0.102975911,2.606897961,0.03322576,0.047798171,1.435702802,DISTRITO FEDERAL
71,0.069754324,-0.024796178,-0.899265112,1.493685604,0.02773179,-0.332899588,-0.079853294,0.032073199,-0.015659928,-0.02649131,8.30E-05,0.350414902,2.913908124,2.624754058,1.614420543,0.389284024,-0.027742672,0.7033771,-1.967963288,0.040936895,0.02894718,1.153062709,-0.08396599,-1.435066539,-0.039243071,-0.048770264,DISTRITO FEDERAL
72,-0.047044127,-0.222159802,-0.782322967,0.565685774,0.210446648,-0.110333672,-0.004097955,0.047532335,-2.802978344,0.037081872,-0.009175497,0.069075046,2.48457756,2.832599045,2.27693217,1.002906075,0.270962658,1.868744782,-2.685605317,0.111873277,2.01329072,0.023721068,-0.065671284,-0.028096175,-1.312924469,-0.837531673,DISTRITO FEDERAL
73,0.059482243,-0.021347164,-1.018269668,1.820589802,0.092077466,-0.152588462,0.052064027,0.080061428,0.100581443,-0.002727819,-0.09240313,0.034262323,2.838445425,2.759076706,2.160101198,0.519115616,-0.014292565,0.356873453,-0.472346931,-0.027104809,3.468669155,1.528360126,-0.039251706,-2.613144951,-0.056418688,1.878430665,DISTRITO FEDERAL
74,0.066020758,0.006258273,-0.893795699,0.488452186,0.056432566,-0.143154478,-0.026737352,0.03885127,-0.089384161,-0.08866156,-0.356473634,1.653121298,3.521266339,3.352528602,2.743765681,1.020176698,0.886919339,-0.094650738,-2.104785616,0.005277238,0.006954154,0.41167025,-0.045928754,-0.054496944,-0.019820268,-0.07073716,DISTRITO FEDERAL
75,-0.019257438,-0.806142902,-1.014499489,2.000902839,0.009681277,-0.001287582,-0.031477079,0.081809282,0.081105984,-0.076735588,-0.134622649,0.998293523,2.970375224,2.753129584,2.055433193,0.86182565,1.934701543,0.816658669,-3.489316665,-0.03011886,0.340040918,-0.085136764,0.063633791,0.024330142,-0.171716494,-0.137461083,DISTRITO FEDERAL
